date,week,stems_ordered,customer_id,crop_id
6/11/2023,23,1000,69,1
6/11/2023,23,1600,39,1
6/11/2023,23,34275,270,2
6/12/2023,24,8442,160,2
6/12/2023,24,960,270,2
6/12/2023,24,20000,224,1
6/12/2023,24,4600,270,1
6/12/2023,24,1200,69,1
6/12/2023,24,1100,39,1
6/12/2023,24,11720,267,2
6/12/2023,24,2000,70,1
6/12/2023,24,11572,39,2
6/12/2023,24,2250,220,2
6/13/2023,24,500,81,1
6/13/2023,24,68065,267,2
6/13/2023,24,10440,160,2
6/13/2023,24,19970,270,2
6/13/2023,24,25930,270,1
6/13/2023,24,3500,92,1
6/14/2023,24,9371,39,2
6/14/2023,24,800,39,1
6/14/2023,24,22680,149,2
6/14/2023,24,3200,69,1
6/14/2023,24,3500,104,1
6/14/2023,24,20000,224,1
6/14/2023,24,14500,270,1
6/14/2023,24,17315,267,2
6/14/2023,24,17250,270,2
6/14/2023,24,3200,75,1
6/14/2023,24,8442,160,2
6/15/2023,24,26925,270,2
6/15/2023,24,1700,39,1
6/15/2023,24,3200,75,1
6/15/2023,24,15410,267,2
6/15/2023,24,600,69,1
6/15/2023,24,6536,39,2
6/16/2023,24,1920,39,1
6/16/2023,24,31050,270,2
6/16/2023,24,9642,160,2
6/16/2023,24,10900,270,1
6/16/2023,24,3200,75,1
6/16/2023,24,24310,267,2
6/16/2023,24,800,69,1
6/16/2023,24,2000,104,1
6/17/2023,24,2000,39,2
6/17/2023,24,11505,267,2
6/17/2023,24,5280,270,2
6/17/2023,24,5100,270,1
6/17/2023,24,1700,39,1
6/17/2023,24,600,69,1
6/18/2023,24,51185,267,2
6/18/2023,24,5300,270,2
6/18/2023,24,4000,70,1
6/18/2023,24,12780,270,1
6/18/2023,24,7000,104,1
6/18/2023,24,1100,39,1
6/18/2023,24,11304,39,2
6/18/2023,24,1000,69,1
